zip,Median House Value 2000,Median House Value 2014,% Change in House Value,Median Income 2000,Median Income 2014,% Change in Income,Median Rent 2000,Median Rent 2014,% Change in Rent,Outcome
92683,226400.0,455200.0,1.010600706713781,49686.0,53559.0,0.08,840.0,1355.0,0.613,
90038,225600.0,548900.0,1.4330673758865249,23306.0,33850.0,0.45,581.0,1036.0,0.783,
92025,225600.0,407100.0,0.8045212765957447,38828.0,45433.0,0.17,690.0,1122.0,0.626,
94541,225600.0,332100.0,0.4720744680851064,48523.0,57895.0,0.19,865.0,1235.0,0.428,
92020,225500.0,404900.0,0.7955654101995565,37230.0,49851.0,0.34,671.0,1101.0,0.641,
96142,225400.0,501700.0,1.225820763087844,50270.0,42857.0,-0.15,780.0,976.0,0.251,
92706,225100.0,439100.0,0.9506885828520657,45435.0,58500.0,0.29,757.0,1190.0,0.572,
91016,224800.0,513000.0,1.2820284697508897,46468.0,72168.0,0.55,750.0,1310.0,0.747,
92084,224800.0,394700.0,0.7557829181494662,44322.0,50401.0,0.14,733.0,1201.0,0.638,
92806,223200.0,423800.0,0.8987455197132617,50555.0,62828.0,0.24,867.0,1503.0,0.734,
91914,223100.0,473300.0,1.1214701927386823,68771.0,110343.0,0.6,1375.0,2001.0,0.455,
92117,223100.0,461900.0,1.0703720304796056,47245.0,65319.0,0.38,865.0,1379.0,0.594,
96143,222800.0,377100.0,0.6925493716337523,38366.0,40340.0,0.05,688.0,985.0,0.432,
94580,222500.0,352500.0,0.5842696629213483,54594.0,71177.0,0.3,933.0,1444.0,0.548,
91384,222300.0,394700.0,0.7755285650022492,73933.0,102273.0,0.38,864.0,1266.0,0.465,
95401,222200.0,327600.0,0.47434743474347435,49192.0,52813.0,0.07,847.0,1250.0,0.476,
91962,222100.0,347200.0,0.5632597928860873,63971.0,100398.0,0.57,1042.0,1133.0,0.087,
91791,221500.0,446300.0,1.0148984198645599,56216.0,70841.0,0.26,816.0,1266.0,0.551,
95722,221500.0,361600.0,0.6325056433408578,60868.0,76389.0,0.25,875.0,1527.0,0.745,
90631,220300.0,420400.0,0.9083068542896051,50666.0,66553.0,0.31,786.0,1306.0,0.662,
95212,219700.0,231700.0,0.05461993627674101,50316.0,59965.0,0.19,506.0,1558.0,2.079,
90241,219500.0,432000.0,0.9681093394077449,43557.0,56059.0,0.29,727.0,1197.0,0.646,
95703,219500.0,318200.0,0.4496583143507973,57992.0,69750.0,0.2,1028.0,1050.0,0.021,
90603,219100.0,434700.0,0.9840255591054313,59328.0,87251.0,0.47,852.0,1671.0,0.961,
94578,219100.0,340500.0,0.5540848927430397,44723.0,49095.0,0.1,838.0,1171.0,0.397,
92211,219000.0,341000.0,0.5570776255707762,52251.0,57557.0,0.1,797.0,1239.0,0.555,
94564,219000.0,346500.0,0.5821917808219178,60804.0,74283.0,0.22,854.0,1392.0,0.63,
95425,219000.0,346700.0,0.5831050228310503,45681.0,57400.0,0.26,735.0,1130.0,0.537,
90041,218800.0,547600.0,1.5027422303473492,48439.0,64545.0,0.33,684.0,1199.0,0.753,
92333,218800.0,343700.0,0.5708409506398537,37344.0,38229.0,0.02,628.0,1393.0,1.218,
91754,218700.0,498000.0,1.2770919067215363,40267.0,56767.0,0.41,723.0,1226.0,0.696,
92352,218600.0,319500.0,0.4615736505032022,60829.0,72479.0,0.19,740.0,973.0,0.315,
94511,218200.0,187900.0,-0.1388634280476627,45450.0,36845.0,-0.19,646.0,1199.0,0.856,
91411,217600.0,463200.0,1.1286764705882353,34266.0,43758.0,0.28,667.0,1159.0,0.738,
90029,217400.0,520800.0,1.3955841766329347,22043.0,35253.0,0.6,565.0,977.0,0.729,
92881,217300.0,376100.0,0.7307869305108146,70992.0,94196.0,0.33,810.0,1574.0,0.943,
95376,217000.0,231000.0,0.06451612903225806,61800.0,62262.0,0.01,795.0,1271.0,0.599,
91204,216900.0,410200.0,0.8911940986629784,32339.0,39753.0,0.23,677.0,1166.0,0.722,
91205,216600.0,451000.0,1.082179132040628,27701.0,37414.0,0.35,690.0,1215.0,0.761,
94605,216100.0,370200.0,0.7130957889865803,47288.0,57610.0,0.22,755.0,1121.0,0.485,
95459,215600.0,394800.0,0.8311688311688312,34792.0,43594.0,0.25,500.0,1063.0,1.126,
90602,215300.0,416300.0,0.9335810496980956,40695.0,47622.0,0.17,678.0,1068.0,0.575,
91748,215200.0,478000.0,1.221189591078067,51640.0,60896.0,0.18,845.0,1334.0,0.579,
91321,215100.0,343400.0,0.596466759646676,49979.0,57654.0,0.15,856.0,1338.0,0.563,
95959,215000.0,385800.0,0.7944186046511628,45803.0,58913.0,0.29,734.0,1126.0,0.534,
91801,214700.0,471600.0,1.1965533302282254,38229.0,51225.0,0.34,727.0,1232.0,0.695,
94559,214400.0,420200.0,0.9598880597014925,43846.0,58363.0,0.33,766.0,1222.0,0.595,
95524,214000.0,428700.0,1.003271028037383,48917.0,69760.0,0.43,679.0,1157.0,0.704,
95946,214000.0,327200.0,0.5289719626168224,50591.0,62180.0,0.23,1015.0,1505.0,0.483,
90601,213900.0,418600.0,0.956989247311828,52800.0,70841.0,0.34,746.0,1274.0,0.708,
91755,213700.0,471600.0,1.2068320074871315,41295.0,52517.0,0.27,723.0,1283.0,0.775,
95682,213700.0,374300.0,0.7515208235844641,64454.0,77416.0,0.2,769.0,1147.0,0.492,
95747,213300.0,343500.0,0.6104078762306611,62922.0,92678.0,0.47,822.0,1394.0,0.696,
92040,213000.0,340100.0,0.5967136150234742,49011.0,64787.0,0.32,738.0,1167.0,0.581,
93563,212900.0,297100.0,0.3954908407703147,83367.0,67917.0,-0.19,817.0,967.0,0.184,
95615,212900.0,324000.0,0.5218412400187882,34917.0,59028.0,0.69,589.0,1292.0,1.194,
95220,212800.0,386800.0,0.8176691729323309,48830.0,60899.0,0.25,655.0,1311.0,1.002,
92026,212300.0,367700.0,0.7319830428638718,48441.0,53820.0,0.11,806.0,1272.0,0.578,
93402,212100.0,376000.0,0.7727487034417727,46806.0,57241.0,0.22,817.0,1310.0,0.603,
95236,211500.0,349400.0,0.6520094562647755,49844.0,76542.0,0.54,612.0,733.0,0.198,
90638,211300.0,410500.0,0.9427354472314246,61724.0,79858.0,0.29,874.0,1530.0,0.751,
92056,211000.0,355700.0,0.685781990521327,53676.0,63728.0,0.19,932.0,1561.0,0.675,
95688,211000.0,357800.0,0.6957345971563981,61828.0,81860.0,0.32,761.0,1337.0,0.757,
95019,210800.0,298900.0,0.41793168880455406,38378.0,38491.0,0.0,669.0,1089.0,0.628,
90713,210700.0,437500.0,1.0764119601328903,63458.0,87095.0,0.37,1010.0,1841.0,0.823,
91203,210400.0,379500.0,0.8037072243346007,32350.0,44724.0,0.38,776.0,1274.0,0.642,
92532,210300.0,246900.0,0.17403708987161198,59042.0,87361.0,0.48,577.0,1699.0,1.945,
91601,210100.0,455500.0,1.168015230842456,31671.0,47202.0,0.49,666.0,1256.0,0.886,
92126,210100.0,398600.0,0.8971918134221799,60229.0,85707.0,0.42,1025.0,1718.0,0.676,
92123,209800.0,406800.0,0.9389895138226882,49646.0,71911.0,0.45,946.0,1786.0,0.888,
93422,209800.0,387400.0,0.8465204957102002,49754.0,66014.0,0.33,701.0,1145.0,0.633,
95421,209800.0,437800.0,1.086749285033365,36850.0,58289.0,0.58,675.0,1120.0,0.659,
91103,209600.0,536500.0,1.5596374045801527,34824.0,59099.0,0.7,644.0,1241.0,0.927,
94519,208500.0,339800.0,0.629736211031175,57601.0,67607.0,0.17,960.0,1439.0,0.499,
92841,208100.0,396700.0,0.9062950504565113,46892.0,53059.0,0.13,818.0,1339.0,0.637,
91803,207400.0,500800.0,1.4146576663452266,41303.0,56632.0,0.37,704.0,1183.0,0.68,
95310,207200.0,232400.0,0.12162162162162163,36058.0,37500.0,0.04,581.0,1020.0,0.756,
95407,207200.0,287400.0,0.38706563706563707,43533.0,53652.0,0.23,817.0,1266.0,0.55,
90026,206900.0,590600.0,1.8545190913484775,28651.0,46435.0,0.62,582.0,1094.0,0.88,
91724,205900.0,423000.0,1.0543953375424964,59158.0,75420.0,0.27,838.0,1334.0,0.592,
92833,205800.0,467100.0,1.2696793002915452,50929.0,67019.0,0.32,790.0,1407.0,0.781,
90015,205600.0,428900.0,1.086089494163424,18533.0,28953.0,0.56,431.0,866.0,1.009,
91701,205500.0,367700.0,0.789294403892944,66668.0,76994.0,0.15,865.0,1381.0,0.597,
95714,205300.0,287500.0,0.4003896736483195,58750.0,54327.0,-0.08,883.0,994.0,0.126,
91910,205200.0,348300.0,0.6973684210526315,42970.0,54640.0,0.27,693.0,1189.0,0.716,
91351,204700.0,317400.0,0.550561797752809,61349.0,70858.0,0.15,980.0,1463.0,0.493,
92860,204500.0,395000.0,0.9315403422982885,63750.0,85361.0,0.34,863.0,1830.0,1.121,
95603,204300.0,327800.0,0.6045031815956926,48520.0,56049.0,0.16,692.0,1072.0,0.549,
94525,204100.0,357900.0,0.7535521803037727,48672.0,81667.0,0.68,697.0,1038.0,0.489,
95436,203900.0,364400.0,0.7871505640019617,46817.0,53368.0,0.14,791.0,1282.0,0.621,
92086,203100.0,147600.0,-0.27326440177252587,38077.0,33375.0,-0.12,572.0,968.0,0.692,
92069,202900.0,376800.0,0.8570724494825037,45647.0,52457.0,0.15,792.0,1223.0,0.544,
92111,202600.0,395500.0,0.9521224086870681,42774.0,55635.0,0.3,766.0,1311.0,0.711,
91101,202200.0,437800.0,1.165182987141444,38187.0,58365.0,0.53,744.0,1374.0,0.847,
91502,202200.0,351500.0,0.73837784371909,29185.0,40208.0,0.38,676.0,1255.0,0.857,
92655,202100.0,378900.0,0.8748144482929243,42218.0,45568.0,0.08,760.0,1328.0,0.747,
95570,202100.0,366300.0,0.8124690747154873,33300.0,50500.0,0.52,669.0,927.0,0.386,
90712,202000.0,413000.0,1.0445544554455446,59347.0,78175.0,0.32,837.0,1453.0,0.736,
91343,202000.0,386800.0,0.9148514851485149,41786.0,55238.0,0.32,634.0,1165.0,0.838,
92083,202000.0,295500.0,0.4628712871287129,45901.0,46073.0,0.0,825.0,1199.0,0.453,
95601,201900.0,143800.0,-0.28776622090143633,46250.0,43036.0,-0.07,671.0,970.0,0.446,
92305,201600.0,266700.0,0.3229166666666667,65833.0,62109.0,-0.06,775.0,1433.0,0.849,
90620,201400.0,402300.0,0.9975173783515392,57861.0,80278.0,0.39,921.0,1583.0,0.719,
95975,201400.0,290800.0,0.4438927507447865,44643.0,57969.0,0.3,671.0,1312.0,0.955,
93426,201300.0,368600.0,0.8310978638847492,42045.0,57014.0,0.36,519.0,1125.0,1.168,
95713,201100.0,282600.0,0.4052710094480358,47467.0,60720.0,0.28,608.0,1157.0,0.903,
91040,200900.0,427700.0,1.1289198606271778,51894.0,70830.0,0.36,709.0,1181.0,0.666,
92587,200700.0,270200.0,0.34628799202790234,58656.0,68620.0,0.17,1010.0,1601.0,0.585,
95446,200000.0,349200.0,0.746,39906.0,43564.0,0.09,738.0,1073.0,0.454,
91776,199900.0,510900.0,1.5557778889444722,38085.0,48302.0,0.27,746.0,1251.0,0.677,
95614,199600.0,296800.0,0.48697394789579157,65625.0,90903.0,0.39,1070.0,1875.0,0.752,
95247,199400.0,275300.0,0.38064192577733197,43396.0,48287.0,0.11,596.0,1238.0,1.077,
90640,199100.0,384400.0,0.9306880964339528,38773.0,47436.0,0.22,697.0,1142.0,0.638,
93906,199100.0,257400.0,0.292817679558011,49124.0,55082.0,0.12,796.0,1230.0,0.545,
95949,198900.0,323000.0,0.6239316239316239,50816.0,60459.0,0.19,905.0,1387.0,0.533,
95661,198800.0,333200.0,0.676056338028169,58606.0,72459.0,0.24,865.0,1243.0,0.437,
91978,198300.0,345400.0,0.7418053454362078,46853.0,66483.0,0.42,947.0,1612.0,0.702,
92518,198200.0,219400.0,0.10696266397578204,66161.0,68261.0,0.03,1529.0,1823.0,0.192,
94572,198100.0,308800.0,0.5588086824835942,60082.0,68701.0,0.14,783.0,1149.0,0.467,
93030,197900.0,353200.0,0.7847397675593735,46175.0,57860.0,0.25,730.0,1274.0,0.745,
90746,197600.0,365100.0,0.8476720647773279,59390.0,75031.0,0.26,905.0,1681.0,0.857,
92592,197500.0,333200.0,0.6870886075949367,67593.0,89541.0,0.32,910.0,1709.0,0.878,
91042,197400.0,416400.0,1.1094224924012157,42882.0,57640.0,0.34,663.0,1147.0,0.73,
95470,197300.0,329100.0,0.6680182463253928,44112.0,58810.0,0.33,685.0,1107.0,0.616,
91942,197200.0,357600.0,0.8133874239350912,42443.0,52354.0,0.23,831.0,1289.0,0.551,
94509,196600.0,211800.0,0.07731434384537131,60375.0,54372.0,-0.1,786.0,1211.0,0.541,
92070,196400.0,358600.0,0.8258655804480651,30449.0,43333.0,0.42,390.0,908.0,1.328,
95628,196200.0,320500.0,0.6335372069317023,60383.0,72739.0,0.2,749.0,1109.0,0.481,
92373,195900.0,368500.0,0.8810617662072486,47970.0,63948.0,0.33,697.0,1133.0,0.626,
92591,195400.0,304700.0,0.5593654042988742,58429.0,70380.0,0.2,849.0,1428.0,0.682,
92562,195100.0,302900.0,0.5525371604305485,61583.0,75448.0,0.23,783.0,1469.0,0.876,
92880,194700.0,390300.0,1.00462249614792,66439.0,101303.0,0.52,744.0,1978.0,1.659,
95612,194700.0,474400.0,1.4365690806368772,44500.0,53194.0,0.2,421.0,817.0,0.941,
92315,194400.0,350700.0,0.8040123456790124,34537.0,41202.0,0.19,581.0,944.0,0.625,
92802,194400.0,377700.0,0.9429012345679012,41408.0,51365.0,0.24,786.0,1283.0,0.632,
92021,194200.0,300900.0,0.5494335736354274,40103.0,50035.0,0.25,694.0,1135.0,0.635,
92104,194100.0,461900.0,1.3797011849562082,31139.0,48733.0,0.57,621.0,1066.0,0.717,
95258,193800.0,307300.0,0.5856553147574819,54926.0,72452.0,0.32,599.0,1025.0,0.711,
95543,193800.0,112500.0,-0.4195046439628483,20511.0,31964.0,0.56,531.0,1121.0,1.111,
92804,193400.0,367000.0,0.8976215098241985,41887.0,52408.0,0.25,792.0,1307.0,0.65,
95668,193000.0,239200.0,0.23937823834196892,39306.0,65938.0,0.68,513.0,1200.0,1.339,
95638,192800.0,338100.0,0.7536307053941909,72708.0,91518.0,0.26,796.0,979.0,0.23,
90028,192500.0,571100.0,1.9667532467532467,21893.0,31742.0,0.45,600.0,1137.0,0.895,
95918,192500.0,344300.0,0.7885714285714286,42467.0,77583.0,0.83,419.0,1190.0,1.84,
90701,192300.0,401000.0,1.0852834113364536,44500.0,60544.0,0.36,795.0,1382.0,0.738,
92882,192100.0,337600.0,0.7574180114523685,55957.0,71793.0,0.28,768.0,1245.0,0.621,
92832,192000.0,417100.0,1.1723958333333333,44037.0,58853.0,0.34,808.0,1309.0,0.62,
95818,192000.0,429200.0,1.2354166666666666,39412.0,58272.0,0.48,503.0,811.0,0.612,
92840,191600.0,378400.0,0.9749478079331941,47153.0,61934.0,0.31,800.0,1330.0,0.662,
94591,191300.0,264300.0,0.3815995818086775,61022.0,73870.0,0.21,901.0,1359.0,0.508,
90621,191200.0,397200.0,1.0774058577405858,41716.0,56219.0,0.35,804.0,1327.0,0.65,
95816,190900.0,438500.0,1.2970141435306444,35282.0,53002.0,0.5,541.0,897.0,0.658,
90305,190600.0,355300.0,0.8641133263378804,45711.0,62558.0,0.37,714.0,1216.0,0.703,
90065,189800.0,470000.0,1.476290832455216,38271.0,52794.0,0.38,629.0,1116.0,0.774,
95677,189800.0,298600.0,0.5732349841938883,54111.0,69583.0,0.29,818.0,1291.0,0.578,
95233,189700.0,258700.0,0.3637322087506589,58472.0,50446.0,-0.14,747.0,1295.0,0.734,
96062,189600.0,292900.0,0.544831223628692,49583.0,61488.0,0.24,613.0,1315.0,1.145,
95835,189400.0,260100.0,0.37328405491024286,63611.0,80449.0,0.26,246.0,1425.0,4.793,
91740,188900.0,373600.0,0.9777660137638963,52696.0,67048.0,0.27,792.0,1380.0,0.742,
92260,188900.0,283400.0,0.5002646903123346,43299.0,50309.0,0.16,735.0,1113.0,0.514,
95623,188900.0,283800.0,0.5023822128110111,39638.0,55878.0,0.41,675.0,1060.0,0.57,
91306,188600.0,367300.0,0.9475079533404029,49064.0,60959.0,0.24,702.0,1152.0,0.641,
92054,188500.0,406400.0,1.1559681697612731,36277.0,50568.0,0.39,736.0,1231.0,0.673,
92071,188000.0,336300.0,0.7888297872340425,53824.0,74393.0,0.38,832.0,1358.0,0.632,
94561,188000.0,249200.0,0.32553191489361705,63777.0,77706.0,0.22,900.0,1409.0,0.566,
92561,187900.0,292200.0,0.5550824906865354,43487.0,78630.0,0.81,490.0,942.0,0.922,
91723,187800.0,368200.0,0.9605963791267306,42100.0,60532.0,0.44,726.0,1202.0,0.656,
90242,187600.0,380900.0,1.0303837953091683,42956.0,57095.0,0.33,725.0,1233.0,0.701,
92115,187600.0,366300.0,0.9525586353944563,31666.0,42828.0,0.35,675.0,1141.0,0.69,
92704,187600.0,343400.0,0.8304904051172708,49923.0,59412.0,0.19,914.0,1417.0,0.55,
95819,187100.0,398800.0,1.13148049171566,55811.0,87156.0,0.56,717.0,1307.0,0.823,
90260,186800.0,388700.0,1.0808351177730193,41404.0,51769.0,0.25,791.0,1350.0,0.707,
95219,186300.0,275300.0,0.4777241009125067,50396.0,75309.0,0.49,697.0,1105.0,0.585,
94805,186100.0,298900.0,0.6061257388500806,50300.0,66079.0,0.31,813.0,1229.0,0.512,
95831,186000.0,329600.0,0.7720430107526882,57329.0,68679.0,0.2,802.0,1131.0,0.41,
90604,185800.0,369800.0,0.9903121636167922,49836.0,65640.0,0.32,742.0,1233.0,0.662,
92843,185600.0,374000.0,1.0150862068965518,42872.0,52536.0,0.23,818.0,1246.0,0.523,
90502,185400.0,349700.0,0.8861920172599784,48601.0,62533.0,0.29,878.0,1361.0,0.55,
91792,184900.0,362500.0,0.9605191995673337,54074.0,66848.0,0.24,864.0,1453.0,0.682,
92506,184700.0,321400.0,0.7401191120736329,62357.0,78116.0,0.25,741.0,1201.0,0.621,
92883,184600.0,343700.0,0.861863488624052,69462.0,93917.0,0.35,1038.0,2001.0,0.928,
93433,184400.0,387400.0,1.1008676789587852,37930.0,49418.0,0.3,748.0,1152.0,0.54,
93455,184200.0,325800.0,0.7687296416938111,53251.0,72212.0,0.36,855.0,1559.0,0.823,
95547,184000.0,316700.0,0.721195652173913,42500.0,56081.0,0.32,541.0,933.0,0.725,
92036,183700.0,293600.0,0.5982580293957539,47636.0,51667.0,0.08,681.0,807.0,0.185,
92563,183700.0,283900.0,0.5454545454545454,52208.0,77105.0,0.48,783.0,1680.0,1.146,
92868,183500.0,350400.0,0.9095367847411444,45267.0,63610.0,0.41,855.0,1571.0,0.837,
90250,182900.0,400200.0,1.1880809185347185,33656.0,45766.0,0.36,640.0,1060.0,0.656,
95466,182900.0,511900.0,1.7987971569163477,43015.0,50500.0,0.17,492.0,682.0,0.386,
90715,182700.0,354400.0,0.939792008757526,48927.0,64701.0,0.32,886.0,1471.0,0.66,
92805,182700.0,366000.0,1.0032840722495895,39609.0,54422.0,0.37,755.0,1320.0,0.748,
93060,182700.0,316500.0,0.7323481116584565,43166.0,54782.0,0.27,682.0,1123.0,0.647,
95437,182500.0,331300.0,0.8153424657534246,33793.0,38276.0,0.13,653.0,1033.0,0.582,
91790,182200.0,369300.0,1.026893523600439,50825.0,66057.0,0.3,791.0,1359.0,0.718,
95542,182100.0,364700.0,1.0027457440966503,28049.0,35634.0,0.27,600.0,968.0,0.613,
93514,182000.0,277100.0,0.5225274725274726,37969.0,51250.0,0.35,548.0,863.0,0.575,
95667,182000.0,313100.0,0.7203296703296703,47707.0,55710.0,0.17,696.0,984.0,0.414,
91406,181800.0,368400.0,1.0264026402640265,37178.0,50381.0,0.36,679.0,1130.0,0.664,
92027,181800.0,320200.0,0.7612761276127613,46077.0,53473.0,0.16,758.0,1191.0,0.571,
92801,181800.0,343700.0,0.8905390539053906,39789.0,47672.0,0.2,823.0,1326.0,0.611,
92508,181600.0,337100.0,0.8562775330396476,68701.0,92684.0,0.35,1042.0,1873.0,0.798,
93932,181300.0,412200.0,1.2735797021511308,48839.0,94712.0,0.94,669.0,1179.0,0.762,
94585,180900.0,215600.0,0.19181868435599778,66010.0,70721.0,0.07,870.0,1495.0,0.718,
91405,180800.0,353300.0,0.9540929203539823,29657.0,38162.0,0.29,625.0,1073.0,0.717,
95444,180600.0,384900.0,1.1312292358803986,33750.0,72607.0,1.15,1033.0,1623.0,0.571,
92844,180500.0,383700.0,1.1257617728531857,42218.0,48345.0,0.15,848.0,1385.0,0.633,
91739,180200.0,454600.0,1.5227524972253053,70461.0,100049.0,0.42,965.0,1656.0,0.716,
92264,180100.0,242000.0,0.34369794558578565,39173.0,43703.0,0.12,657.0,992.0,0.51,
91770,180000.0,424700.0,1.3594444444444445,37896.0,47078.0,0.24,724.0,1168.0,0.613,
90706,179800.0,341700.0,0.9004449388209121,39362.0,49360.0,0.25,704.0,1177.0,0.672,
90249,179700.0,359900.0,1.0027824151363383,44451.0,50996.0,0.15,640.0,1034.0,0.616,
95012,179600.0,244400.0,0.36080178173719374,41200.0,52015.0,0.26,685.0,974.0,0.422,
95720,179200.0,225000.0,0.25558035714285715,31429.0,56667.0,0.8,725.0,788.0,0.087,
92108,179100.0,282400.0,0.5767727526521497,42626.0,65297.0,0.53,947.0,1740.0,0.837,
91345,178900.0,329500.0,0.8418110676355506,52603.0,60148.0,0.14,882.0,1321.0,0.498,
95938,178200.0,373000.0,1.0931537598204264,51290.0,60750.0,0.18,564.0,941.0,0.668,
95449,178000.0,361600.0,1.0314606741573034,34022.0,37321.0,0.1,590.0,950.0,0.61,
90745,177700.0,328300.0,0.8474957794034891,50610.0,71757.0,0.42,741.0,1353.0,0.826,
93711,177600.0,302600.0,0.7038288288288288,56927.0,63934.0,0.12,680.0,1077.0,0.584,
96120,177600.0,315500.0,0.776463963963964,40441.0,61157.0,0.51,691.0,743.0,0.075,
91916,177100.0,259400.0,0.4647092038396386,46976.0,61296.0,0.3,820.0,1295.0,0.579,
92057,176900.0,346900.0,0.9609949123798757,49469.0,64976.0,0.31,910.0,1601.0,0.759,
95560,176700.0,292200.0,0.6536502546689303,28074.0,29913.0,0.07,591.0,781.0,0.321,
92879,176200.0,268200.0,0.5221339387060159,53451.0,62677.0,0.17,877.0,1408.0,0.605,
90248,176000.0,353900.0,1.0107954545454545,43125.0,51956.0,0.2,682.0,1134.0,0.663,
95608,175800.0,304200.0,0.7303754266211604,45693.0,55256.0,0.21,643.0,925.0,0.439,
95462,175700.0,316800.0,0.8030734206033011,38227.0,37083.0,-0.03,720.0,931.0,0.293,
95306,175600.0,382700.0,1.179384965831435,36250.0,39219.0,0.08,411.0,780.0,0.898,
95687,175400.0,256900.0,0.4646522234891676,56811.0,73684.0,0.3,876.0,1412.0,0.612,
92253,175100.0,343200.0,0.960022844089092,54686.0,71697.0,0.31,815.0,1411.0,0.731,
93432,175000.0,379000.0,1.1657142857142857,50236.0,53571.0,0.07,441.0,2001.0,3.537,
95685,174800.0,352200.0,1.0148741418764302,47589.0,60648.0,0.27,726.0,1076.0,0.482,
90804,174700.0,369500.0,1.1150543789353178,29872.0,44629.0,0.49,655.0,1117.0,0.705,
92707,174600.0,318400.0,0.8235967926689576,49080.0,57038.0,0.16,879.0,1466.0,0.668,
90605,174500.0,363800.0,1.084813753581662,50630.0,66706.0,0.32,776.0,1279.0,0.648,
91710,174300.0,338500.0,0.9420539300057372,55185.0,71825.0,0.3,766.0,1318.0,0.721,
95415,174300.0,349000.0,1.0022948938611589,33214.0,34643.0,0.04,618.0,822.0,0.33,
90303,174100.0,331900.0,0.9063756461803562,34751.0,40807.0,0.17,642.0,1119.0,0.743,
96073,174000.0,347100.0,0.9948275862068966,53403.0,81328.0,0.52,950.0,1776.0,0.869,
95469,173900.0,460000.0,1.645198389879241,36354.0,49545.0,0.36,638.0,1243.0,0.948,
95631,173800.0,269700.0,0.5517836593785961,51000.0,63901.0,0.25,704.0,1268.0,0.801,
93033,173200.0,272400.0,0.5727482678983834,46342.0,55210.0,0.19,767.0,1262.0,0.645,
90057,173000.0,292800.0,0.692485549132948,19736.0,26940.0,0.37,505.0,872.0,0.727,
93015,172900.0,306600.0,0.7732793522267206,45732.0,56567.0,0.24,754.0,1122.0,0.488,
90007,172700.0,372500.0,1.1569195136074117,17644.0,22646.0,0.28,540.0,1038.0,0.922,
90043,172700.0,358800.0,1.0775911986103068,34069.0,38738.0,0.14,604.0,1028.0,0.702,
90247,172600.0,331300.0,0.9194669756662804,35101.0,42968.0,0.22,700.0,1104.0,0.577,
92596,172600.0,278700.0,0.6147161066048668,50806.0,85914.0,0.69,589.0,1682.0,1.856,
95337,172600.0,251900.0,0.45944380069524915,43813.0,66711.0,0.52,726.0,1182.0,0.628,
95366,172600.0,321200.0,0.8609501738122828,55821.0,75300.0,0.35,632.0,1057.0,0.672,
91786,172500.0,334300.0,0.9379710144927537,37431.0,51105.0,0.37,697.0,1165.0,0.671,
93265,172200.0,279400.0,0.6225319396051103,40256.0,60587.0,0.51,453.0,438.0,-0.033,
91932,172000.0,342600.0,0.9918604651162791,36025.0,48117.0,0.34,689.0,1194.0,0.733,
90021,171900.0,398800.0,1.319953461314718,13053.0,12748.0,-0.02,302.0,408.0,0.351,
95468,171600.0,386800.0,1.254079254079254,28750.0,44412.0,0.54,554.0,1015.0,0.832,
95620,171300.0,272000.0,0.5878575598365441,54448.0,66291.0,0.22,711.0,1154.0,0.623,
96103,171300.0,286800.0,0.6742556917688266,50888.0,60268.0,0.18,600.0,780.0,0.3,
95624,171200.0,270400.0,0.5794392523364486,65850.0,80233.0,0.22,758.0,1467.0,0.935,
92701,171100.0,313000.0,0.8293395675043834,33728.0,39060.0,0.16,675.0,1067.0,0.581,
90806,171000.0,358000.0,1.0935672514619883,31488.0,43785.0,0.39,593.0,1037.0,0.749,
95709,171000.0,296900.0,0.7362573099415205,46179.0,70417.0,0.52,743.0,1021.0,0.374,
95665,170900.0,239700.0,0.40257460503218256,49784.0,48940.0,-0.02,598.0,1073.0,0.794,
91335,170600.0,344000.0,1.0164126611957796,40792.0,51398.0,0.26,700.0,1211.0,0.73,
95228,170300.0,224000.0,0.3153258954785672,42466.0,61250.0,0.44,654.0,1539.0,1.353,
91010,170200.0,356100.0,1.0922444183313749,50634.0,60118.0,0.19,816.0,1328.0,0.627,
93040,170200.0,205500.0,0.20740305522914218,41098.0,45877.0,0.12,586.0,895.0,0.527,
91606,170100.0,376300.0,1.21222810111699,31806.0,42195.0,0.33,641.0,1125.0,0.755,
93651,169900.0,305000.0,0.7951736315479694,41341.0,90179.0,1.18,375.0,1038.0,1.768,
94520,169800.0,261900.0,0.5424028268551236,41002.0,47656.0,0.16,800.0,1191.0,0.489,
95629,169600.0,171900.0,0.013561320754716982,48942.0,42545.0,-0.13,814.0,920.0,0.13,
91605,169500.0,345200.0,1.0365781710914455,32168.0,43707.0,0.36,603.0,1090.0,0.808,
91722,169500.0,339900.0,1.0053097345132744,50126.0,63740.0,0.27,853.0,1377.0,0.614,
92549,169300.0,254800.0,0.5050206733608978,35746.0,60625.0,0.7,632.0,1124.0,0.778,
90670,169200.0,349000.0,1.0626477541371158,46061.0,51935.0,0.13,743.0,1263.0,0.7,
91911,169100.0,300100.0,0.7746895328208161,38010.0,48891.0,0.29,706.0,1210.0,0.714,
90006,169000.0,403200.0,1.3857988165680473,20593.0,31403.0,0.52,530.0,940.0,0.774,
96150,169000.0,348800.0,1.063905325443787,40076.0,47500.0,0.19,658.0,913.0,0.388,
95321,168800.0,265200.0,0.5710900473933649,40956.0,45947.0,0.12,671.0,850.0,0.267,
90201,168700.0,276300.0,0.6378186129223473,30029.0,37013.0,0.23,662.0,1089.0,0.645,
