zip,Average Education Index 2000,Average Education Index 2014,Index Change,Median Cost for House 2000,Median Cost for House 2014,Change in Cost for House,Median Income 2000,Median Income 2014,Income Change,Median Rent 2000,Median Rent 2014,Rent Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Take Public Transp % Change,Total Population % in 2000,Total Population % in 2014,Total Population % Change,White Population % in 2000,White Population % in 2014,White Population % Change,Outcome
95112,12.13,13.18,1.049999999999999,1740.0,2543.0,803.0,41014.0,49454.0,8440.0,853.0,1207.0,354.0,0.113,0.079,-0.034,52331.0,57503.0,5172.0,0.43200000000000005,0.445,0.012999999999999956,
95932,12.11,12.54,0.4299999999999997,950.0,1410.0,460.0,33893.0,46453.0,12560.0,496.0,787.0,291.0,0.008,0.015,0.006999999999999999,7486.0,7808.0,322.0,0.693,0.72,0.027000000000000024,
93705,12.1,12.01,-0.08999999999999986,860.0,1192.0,332.0,30661.0,32635.0,1974.0,529.0,868.0,339.0,0.025,0.03,0.0049999999999999975,35443.0,38130.0,2687.0,0.519,0.5379999999999999,0.018999999999999906,
91411,12.1,13.08,0.9800000000000004,1529.0,2582.0,1053.0,34266.0,43758.0,9492.0,667.0,1159.0,492.0,0.102,0.07200000000000001,-0.029999999999999985,23641.0,24146.0,505.0,0.5539999999999999,0.7290000000000001,0.17500000000000016,
95776,12.1,13.15,1.0500000000000007,1350.0,1992.0,642.0,46999.0,63750.0,16751.0,695.0,1112.0,417.0,0.012,0.053,0.040999999999999995,15017.0,21827.0,6810.0,0.6,0.645,0.04500000000000004,
92404,12.1,11.93,-0.16999999999999993,961.0,1437.0,476.0,31162.0,38767.0,7605.0,550.0,936.0,386.0,0.038,0.031,-0.006999999999999999,53634.0,60501.0,6867.0,0.5379999999999999,0.514,-0.02399999999999991,
90745,12.1,12.82,0.7200000000000006,1406.0,2128.0,722.0,50610.0,71757.0,21147.0,741.0,1353.0,612.0,0.027000000000000003,0.028999999999999998,0.001999999999999995,55473.0,57727.0,2254.0,0.297,0.33799999999999997,0.04099999999999998,
95301,12.08,12.36,0.27999999999999936,1006.0,1495.0,489.0,37831.0,48488.0,10657.0,524.0,895.0,371.0,0.009000000000000001,0.005,-0.004000000000000001,27794.0,38007.0,10213.0,0.5920000000000001,0.639,0.04699999999999993,
91776,12.08,12.67,0.5899999999999999,1361.0,2105.0,744.0,38085.0,48302.0,10217.0,746.0,1251.0,505.0,0.05,0.038,-0.012000000000000004,38032.0,37378.0,-654.0,0.289,0.177,-0.11199999999999999,
92841,12.08,12.61,0.5299999999999994,1471.0,2084.0,613.0,46892.0,53059.0,6167.0,818.0,1339.0,521.0,0.026000000000000002,0.027000000000000003,0.0010000000000000009,31427.0,32839.0,1412.0,0.48200000000000004,0.469,-0.013000000000000067,
90602,12.08,12.51,0.4299999999999997,1492.0,2313.0,821.0,40695.0,47622.0,6927.0,678.0,1068.0,390.0,0.046,0.040999999999999995,-0.0050000000000000044,26253.0,26676.0,423.0,0.523,0.506,-0.017000000000000015,
94806,12.07,12.25,0.17999999999999972,1303.0,1879.0,576.0,43649.0,52173.0,8524.0,791.0,1184.0,393.0,0.102,0.107,0.0050000000000000044,55719.0,60101.0,4382.0,0.335,0.479,0.14399999999999996,
95340,12.07,13.35,1.2799999999999994,1038.0,1519.0,481.0,32573.0,49688.0,17115.0,477.0,804.0,327.0,0.009000000000000001,0.005,-0.004000000000000001,59285.0,34745.0,-24540.0,0.54,0.669,0.129,
90706,12.07,12.46,0.39000000000000057,1420.0,2006.0,586.0,39362.0,49360.0,9998.0,704.0,1177.0,473.0,0.034,0.046,0.011999999999999997,72878.0,77455.0,4577.0,0.461,0.41100000000000003,-0.04999999999999999,
95441,12.07,13.16,1.0899999999999999,1536.0,2285.0,749.0,53036.0,59545.0,6509.0,789.0,1067.0,278.0,0.008,0.008,0.0,2332.0,1989.0,-343.0,0.665,0.685,0.020000000000000018,
92585,12.07,12.79,0.7199999999999989,1045.0,1710.0,665.0,36118.0,63413.0,27295.0,612.0,1367.0,755.0,0.004,0.009000000000000001,0.005000000000000001,8674.0,20148.0,11474.0,0.7240000000000001,0.7509999999999999,0.026999999999999802,
91502,12.06,12.98,0.9199999999999999,1365.0,1748.0,383.0,29185.0,40208.0,11023.0,676.0,1255.0,579.0,0.042,0.019,-0.023000000000000003,11500.0,12605.0,1105.0,0.597,0.738,0.14100000000000001,
95330,12.06,12.51,0.4499999999999993,1365.0,1819.0,454.0,54140.0,63248.0,9108.0,699.0,1474.0,775.0,0.01,0.021,0.011000000000000001,10819.0,17702.0,6883.0,0.516,0.502,-0.014000000000000012,
95531,12.06,12.8,0.7400000000000002,973.0,1367.0,394.0,29718.0,41136.0,11418.0,516.0,855.0,339.0,0.015,0.01,-0.004999999999999999,23785.0,24202.0,417.0,0.802,0.773,-0.029000000000000026,
91911,12.05,12.24,0.1899999999999995,1274.0,1962.0,688.0,38010.0,48891.0,10881.0,706.0,1210.0,504.0,0.055,0.045,-0.010000000000000002,71124.0,83710.0,12586.0,0.526,0.765,0.239,
92501,12.05,12.67,0.6199999999999992,1031.0,1521.0,490.0,31875.0,48610.0,16735.0,562.0,978.0,416.0,0.017,0.026000000000000002,0.009000000000000001,18982.0,22216.0,3234.0,0.569,0.633,0.06400000000000006,
92345,12.05,12.18,0.129999999999999,977.0,1338.0,361.0,41423.0,42323.0,900.0,631.0,1004.0,373.0,0.006999999999999999,0.011000000000000001,0.004000000000000002,68501.0,81049.0,12548.0,0.752,0.765,0.013000000000000012,
91710,12.05,12.82,0.7699999999999996,1429.0,2201.0,772.0,55185.0,71825.0,16640.0,766.0,1318.0,552.0,0.013999999999999999,0.016,0.0020000000000000018,75314.0,83042.0,7728.0,0.569,0.573,0.0040000000000000036,
93254,12.04,12.41,0.370000000000001,709.0,1286.0,577.0,36500.0,32750.0,-3750.0,503.0,840.0,337.0,0.017,0.016,-0.0010000000000000009,793.0,700.0,-93.0,0.7959999999999999,0.773,-0.02299999999999991,
93906,12.03,12.02,-0.009999999999999787,1464.0,1950.0,486.0,49124.0,55082.0,5958.0,796.0,1230.0,434.0,0.016,0.003,-0.013000000000000001,53938.0,63529.0,9591.0,0.47200000000000003,0.685,0.21300000000000002,
90701,12.02,12.93,0.9100000000000001,1331.0,2025.0,694.0,44500.0,60544.0,16044.0,795.0,1382.0,587.0,0.028999999999999998,0.026000000000000002,-0.0029999999999999957,16380.0,16698.0,318.0,0.442,0.39899999999999997,-0.04300000000000004,
93728,12.0,12.81,0.8100000000000005,752.0,1218.0,466.0,25670.0,32658.0,6988.0,515.0,790.0,275.0,0.027000000000000003,0.044000000000000004,0.017,16339.0,14711.0,-1628.0,0.503,0.6709999999999999,0.16799999999999993,
90242,11.99,12.55,0.5600000000000005,1440.0,2182.0,742.0,42956.0,57095.0,14139.0,725.0,1233.0,508.0,0.036000000000000004,0.033,-0.0030000000000000027,42444.0,43199.0,755.0,0.48100000000000004,0.5429999999999999,0.06199999999999989,
92324,11.99,11.99,0.0,1040.0,1569.0,529.0,35984.0,41278.0,5294.0,619.0,989.0,370.0,0.019,0.018000000000000002,-0.0009999999999999974,52198.0,58013.0,5815.0,0.441,0.609,0.16799999999999998,
90250,11.98,12.58,0.5999999999999996,1435.0,2273.0,838.0,33656.0,45766.0,12110.0,640.0,1060.0,420.0,0.063,0.073,0.009999999999999995,93314.0,95223.0,1909.0,0.322,0.474,0.15199999999999997,
95965,11.98,12.67,0.6899999999999995,794.0,1287.0,493.0,24523.0,35220.0,10697.0,474.0,772.0,298.0,0.012,0.011000000000000001,-0.0009999999999999992,17778.0,20599.0,2821.0,0.784,0.718,-0.06600000000000006,
90047,11.97,12.59,0.6199999999999992,1264.0,1932.0,668.0,35142.0,40528.0,5386.0,642.0,1072.0,430.0,0.085,0.091,0.0059999999999999915,47105.0,46999.0,-106.0,0.084,0.161,0.077,
94606,11.97,12.71,0.7400000000000002,1202.0,2109.0,907.0,32273.0,37288.0,5015.0,665.0,996.0,331.0,0.183,0.203,0.020000000000000018,41872.0,37001.0,-4871.0,0.187,0.247,0.06,
92337,11.96,12.24,0.27999999999999936,1301.0,1836.0,535.0,52883.0,69966.0,17083.0,785.0,1429.0,644.0,0.022000000000000002,0.02,-0.0020000000000000018,29845.0,37844.0,7999.0,0.414,0.53,0.11600000000000005,
93591,11.95,12.04,0.08999999999999986,887.0,1293.0,406.0,38482.0,39880.0,1398.0,737.0,1118.0,381.0,0.008,0.006,-0.002,6775.0,6558.0,-217.0,0.611,0.527,-0.08399999999999996,
93955,11.95,12.63,0.6800000000000015,1289.0,2034.0,745.0,41386.0,52420.0,11034.0,810.0,1469.0,659.0,0.055,0.066,0.011000000000000003,38232.0,34084.0,-4148.0,0.46299999999999997,0.565,0.10199999999999998,
91343,11.95,12.55,0.6000000000000014,1554.0,2340.0,786.0,41786.0,55238.0,13452.0,634.0,1165.0,531.0,0.078,0.086,0.007999999999999993,57001.0,61976.0,4975.0,0.513,0.537,0.02400000000000002,
95327,11.95,12.28,0.33000000000000007,990.0,1560.0,570.0,33503.0,44902.0,11399.0,514.0,877.0,363.0,0.005,0.009000000000000001,0.004000000000000001,9549.0,8679.0,-870.0,0.7440000000000001,0.722,-0.02200000000000013,
95660,11.95,12.62,0.6699999999999999,887.0,1267.0,380.0,32826.0,41615.0,8789.0,638.0,1021.0,383.0,0.036000000000000004,0.02,-0.016000000000000004,32190.0,33014.0,824.0,0.66,0.6509999999999999,-0.009000000000000119,
93243,11.94,12.4,0.46000000000000085,1335.0,1529.0,194.0,39091.0,60724.0,21633.0,679.0,778.0,99.0,0.004,0.057999999999999996,0.05399999999999999,1229.0,1720.0,491.0,0.765,0.8909999999999999,0.1259999999999999,
90247,11.93,12.7,0.7699999999999996,1338.0,1860.0,522.0,35101.0,42968.0,7867.0,700.0,1104.0,404.0,0.052000000000000005,0.048,-0.0040000000000000036,47741.0,47374.0,-367.0,0.24100000000000002,0.24100000000000002,0.0,
92243,11.91,12.17,0.2599999999999998,1093.0,1479.0,386.0,35024.0,42206.0,7182.0,527.0,748.0,221.0,0.017,0.011000000000000001,-0.006,43705.0,48615.0,4910.0,0.48100000000000004,0.635,0.15399999999999997,
95407,11.91,12.17,0.2599999999999998,1378.0,1792.0,414.0,43533.0,53652.0,10119.0,817.0,1266.0,449.0,0.028999999999999998,0.025,-0.003999999999999997,30868.0,40657.0,9789.0,0.602,0.611,0.009000000000000008,
95963,11.91,12.41,0.5,841.0,1466.0,625.0,31575.0,39485.0,7910.0,481.0,710.0,229.0,0.004,0.003,-0.001,13700.0,15018.0,1318.0,0.7559999999999999,0.877,0.12100000000000011,
92240,11.9,12.05,0.15000000000000036,795.0,1203.0,408.0,27335.0,35315.0,7980.0,511.0,928.0,417.0,0.027999999999999997,0.026000000000000002,-0.001999999999999995,22779.0,35878.0,13099.0,0.696,0.607,-0.08899999999999997,
96019,11.89,12.93,1.0399999999999991,810.0,1319.0,509.0,25876.0,40455.0,14579.0,565.0,972.0,407.0,0.015,0.005,-0.009999999999999998,6271.0,10129.0,3858.0,0.868,0.8759999999999999,0.007999999999999896,
92530,11.88,12.0,0.11999999999999922,1193.0,1658.0,465.0,39344.0,49552.0,10208.0,621.0,1130.0,509.0,0.012,0.013999999999999999,0.0019999999999999983,38514.0,51816.0,13302.0,0.691,0.594,-0.09699999999999998,
92154,11.88,12.2,0.3199999999999985,1268.0,2013.0,745.0,42970.0,60162.0,17192.0,740.0,1331.0,591.0,0.059000000000000004,0.047,-0.012000000000000004,68764.0,86740.0,17976.0,0.436,0.6859999999999999,0.24999999999999994,
93268,11.88,12.22,0.33999999999999986,839.0,1294.0,455.0,31938.0,46615.0,14677.0,477.0,890.0,413.0,0.011000000000000001,0.003,-0.008,14926.0,16890.0,1964.0,0.831,0.887,0.05600000000000005,
95901,11.88,12.58,0.6999999999999993,860.0,1532.0,672.0,29395.0,42319.0,12924.0,479.0,862.0,383.0,0.008,0.01,0.002,38072.0,32742.0,-5330.0,0.67,0.691,0.020999999999999908,
92844,11.87,12.3,0.4300000000000015,1359.0,1929.0,570.0,42218.0,48345.0,6127.0,848.0,1385.0,537.0,0.026000000000000002,0.033,0.006999999999999999,23465.0,24314.0,849.0,0.311,0.271,-0.03999999999999998,
93445,11.86,12.19,0.33000000000000007,1060.0,1880.0,820.0,38408.0,50000.0,11592.0,671.0,1086.0,415.0,0.018000000000000002,0.003,-0.015000000000000003,7422.0,7168.0,-254.0,0.687,0.754,0.06699999999999995,
90605,11.86,12.42,0.5600000000000005,1381.0,2089.0,708.0,50630.0,66706.0,16076.0,776.0,1279.0,503.0,0.016,0.027999999999999997,0.011999999999999997,38180.0,42103.0,3923.0,0.528,0.57,0.041999999999999926,
93637,11.86,12.14,0.28000000000000114,1050.0,1400.0,350.0,37043.0,49121.0,12078.0,601.0,975.0,374.0,0.008,0.003,-0.005,28431.0,40101.0,11670.0,0.585,0.8,0.21500000000000008,
94134,11.86,12.35,0.4900000000000002,1546.0,2517.0,971.0,54342.0,60230.0,5888.0,791.0,1195.0,404.0,0.26,0.298,0.03799999999999998,40134.0,40343.0,209.0,0.18899999999999997,0.20199999999999999,0.013000000000000012,
95354,11.85,12.43,0.5800000000000001,971.0,1293.0,322.0,33511.0,36254.0,2743.0,601.0,887.0,286.0,0.013000000000000001,0.026000000000000002,0.013000000000000001,27115.0,24356.0,-2759.0,0.691,0.732,0.041000000000000036,
95240,11.84,12.22,0.3800000000000008,1144.0,1625.0,481.0,35749.0,40021.0,4272.0,574.0,918.0,344.0,0.006,0.006,0.0,45747.0,47297.0,1550.0,0.6990000000000001,0.6970000000000001,-0.0020000000000000018,
90004,11.83,12.93,1.0999999999999996,2086.0,3578.0,1492.0,27591.0,38493.0,10902.0,600.0,1070.0,470.0,0.21600000000000003,0.231,0.014999999999999986,67850.0,63547.0,-4303.0,0.33799999999999997,0.345,0.007000000000000006,
90065,11.81,12.66,0.8499999999999996,1411.0,2369.0,958.0,38271.0,52794.0,14523.0,629.0,1116.0,487.0,0.092,0.105,0.012999999999999998,47524.0,46254.0,-1270.0,0.419,0.47,0.05099999999999999,
92655,11.81,12.37,0.5599999999999987,1369.0,2116.0,747.0,42218.0,45568.0,3350.0,760.0,1328.0,568.0,0.046,0.027999999999999997,-0.018000000000000002,8657.0,9139.0,482.0,0.456,0.387,-0.069,
95326,11.81,12.57,0.7599999999999998,1123.0,1925.0,802.0,43867.0,54366.0,10499.0,545.0,1014.0,469.0,0.003,0.003,0.0,6808.0,9487.0,2679.0,0.753,0.867,0.11399999999999999,
92801,11.81,12.45,0.6399999999999988,1399.0,2000.0,601.0,39789.0,47672.0,7883.0,823.0,1326.0,503.0,0.053,0.044000000000000004,-0.008999999999999994,60541.0,63883.0,3342.0,0.485,0.529,0.04400000000000004,
90260,11.79,12.33,0.5400000000000009,1416.0,2003.0,587.0,41404.0,51769.0,10365.0,791.0,1350.0,559.0,0.062,0.031,-0.031,33299.0,35854.0,2555.0,0.439,0.547,0.10800000000000004,
90013,11.79,13.22,1.4300000000000015,967.0,2524.0,1557.0,8855.0,21120.0,12265.0,286.0,686.0,400.0,0.281,0.172,-0.10900000000000004,9727.0,10575.0,848.0,0.27899999999999997,0.32,0.041000000000000036,
93635,11.78,11.73,-0.049999999999998934,1231.0,1449.0,218.0,42460.0,45056.0,2596.0,552.0,1066.0,514.0,0.002,0.002,0.0,29120.0,39439.0,10319.0,0.5870000000000001,0.78,0.19299999999999995,
92583,11.77,12.1,0.33000000000000007,909.0,1366.0,457.0,29051.0,39528.0,10477.0,503.0,866.0,363.0,0.006999999999999999,0.004,-0.002999999999999999,21334.0,31167.0,9833.0,0.6759999999999999,0.595,-0.08099999999999996,
93543,11.77,11.68,-0.08999999999999986,997.0,1508.0,511.0,43864.0,57588.0,13724.0,743.0,1452.0,709.0,0.02,0.01,-0.01,11184.0,13578.0,2394.0,0.64,0.43700000000000006,-0.20299999999999996,
93015,11.77,11.99,0.22000000000000064,1296.0,2069.0,773.0,45732.0,56567.0,10835.0,754.0,1122.0,368.0,0.006999999999999999,0.013999999999999999,0.006999999999999999,15999.0,17423.0,1424.0,0.546,0.759,0.21299999999999997,
95367,11.76,12.43,0.6699999999999999,1117.0,1622.0,505.0,44621.0,59056.0,14435.0,684.0,1070.0,386.0,0.004,0.005,0.001,16514.0,24045.0,7531.0,0.679,0.789,0.10999999999999999,
94607,11.76,13.26,1.5,1261.0,2344.0,1083.0,21124.0,34192.0,13068.0,499.0,945.0,446.0,0.267,0.267,0.0,21048.0,24830.0,3782.0,0.113,0.255,0.14200000000000002,
91767,11.76,12.23,0.47000000000000064,1210.0,1791.0,581.0,40057.0,49206.0,9149.0,644.0,1118.0,474.0,0.055999999999999994,0.047,-0.008999999999999994,46614.0,49027.0,2413.0,0.415,0.701,0.286,
95838,11.75,11.94,0.1899999999999995,962.0,1326.0,364.0,31290.0,39481.0,8191.0,632.0,976.0,344.0,0.035,0.032,-0.0030000000000000027,34879.0,35935.0,1056.0,0.418,0.40299999999999997,-0.015000000000000013,
91761,11.75,12.18,0.4299999999999997,1377.0,1900.0,523.0,49430.0,61270.0,11840.0,761.0,1311.0,550.0,0.025,0.013999999999999999,-0.011000000000000003,56271.0,59892.0,3621.0,0.48100000000000004,0.5770000000000001,0.09600000000000003,
96021,11.73,12.12,0.3899999999999988,792.0,1116.0,324.0,28634.0,39756.0,11122.0,440.0,845.0,405.0,0.011000000000000001,0.012,0.0009999999999999992,13828.0,16121.0,2293.0,0.77,0.8370000000000001,0.06700000000000006,
93550,11.73,11.68,-0.05000000000000071,1041.0,1470.0,429.0,37484.0,38502.0,1018.0,589.0,992.0,403.0,0.032,0.042,0.010000000000000002,67213.0,74203.0,6990.0,0.511,0.35100000000000003,-0.15999999999999998,
92543,11.73,12.03,0.29999999999999893,828.0,1088.0,260.0,23397.0,27163.0,3766.0,534.0,845.0,311.0,0.011000000000000001,0.031,0.019999999999999997,29674.0,34680.0,5006.0,0.763,0.6920000000000001,-0.07099999999999995,
92405,11.72,11.94,0.21999999999999886,905.0,1256.0,351.0,30217.0,37591.0,7374.0,542.0,926.0,384.0,0.027999999999999997,0.039,0.011000000000000003,24637.0,29526.0,4889.0,0.485,0.585,0.09999999999999998,
92553,11.71,11.6,-0.11000000000000121,1053.0,1426.0,373.0,38554.0,42984.0,4430.0,684.0,1160.0,476.0,0.024,0.017,-0.006999999999999999,61203.0,73803.0,12600.0,0.419,0.551,0.13200000000000006,
95464,11.7,12.39,0.6900000000000013,794.0,1155.0,361.0,25000.0,26667.0,1667.0,544.0,693.0,149.0,0.012,0.016,0.004,2219.0,2208.0,-11.0,0.8340000000000001,0.8240000000000001,-0.010000000000000009,
95820,11.7,12.52,0.8200000000000003,868.0,1338.0,470.0,31670.0,40730.0,9060.0,608.0,1026.0,418.0,0.05,0.047,-0.0030000000000000027,37021.0,34529.0,-2492.0,0.47700000000000004,0.5429999999999999,0.06599999999999989,
93654,11.68,11.91,0.23000000000000043,955.0,1397.0,442.0,35367.0,47882.0,12515.0,522.0,874.0,352.0,0.002,0.011000000000000001,0.009000000000000001,25906.0,31575.0,5669.0,0.5479999999999999,0.611,0.06300000000000006,
93291,11.68,12.75,1.0700000000000003,952.0,1575.0,623.0,34034.0,50833.0,16799.0,551.0,887.0,336.0,0.013999999999999999,0.01,-0.003999999999999998,36711.0,54899.0,18188.0,0.545,0.7809999999999999,0.23599999999999988,
90806,11.68,12.23,0.5500000000000007,1345.0,2057.0,712.0,31488.0,43785.0,12297.0,593.0,1037.0,444.0,0.077,0.1,0.023000000000000007,49641.0,43140.0,-6501.0,0.272,0.42100000000000004,0.14900000000000002,
90680,11.67,12.18,0.5099999999999998,1300.0,1930.0,630.0,41578.0,47796.0,6218.0,819.0,1284.0,465.0,0.055999999999999994,0.048,-0.007999999999999993,29679.0,30770.0,1091.0,0.5,0.504,0.0040000000000000036,
95111,11.67,11.9,0.23000000000000043,1687.0,2373.0,686.0,58807.0,57047.0,-1760.0,1042.0,1282.0,240.0,0.06,0.040999999999999995,-0.019000000000000003,57735.0,60907.0,3172.0,0.315,0.45299999999999996,0.13799999999999996,
94124,11.67,12.55,0.8800000000000008,1431.0,2375.0,944.0,37146.0,49594.0,12448.0,554.0,915.0,361.0,0.249,0.265,0.016000000000000014,33170.0,35201.0,2031.0,0.096,0.162,0.066,
90640,11.67,12.12,0.4499999999999993,1361.0,1976.0,615.0,38773.0,47436.0,8663.0,697.0,1142.0,445.0,0.062,0.054000000000000006,-0.007999999999999993,62416.0,63400.0,984.0,0.46799999999999997,0.667,0.19900000000000007,
95210,11.66,12.06,0.40000000000000036,1041.0,1332.0,291.0,36566.0,38510.0,1944.0,627.0,1015.0,388.0,0.013999999999999999,0.012,-0.0019999999999999983,40594.0,40820.0,226.0,0.32299999999999995,0.354,0.031000000000000028,
90016,11.66,12.51,0.8499999999999996,1311.0,2087.0,776.0,29079.0,38050.0,8971.0,628.0,1086.0,458.0,0.12,0.131,0.01100000000000001,46968.0,47786.0,818.0,0.184,0.285,0.10099999999999998,
92301,11.66,11.73,0.07000000000000028,940.0,1217.0,277.0,31403.0,34537.0,3134.0,476.0,1048.0,572.0,0.006,0.01,0.004,18973.0,32667.0,13694.0,0.513,0.5710000000000001,0.05800000000000005,
95203,11.65,12.34,0.6899999999999995,922.0,1314.0,392.0,28453.0,37264.0,8811.0,520.0,880.0,360.0,0.024,0.013999999999999999,-0.010000000000000002,16344.0,15711.0,-633.0,0.46,0.573,0.11299999999999993,
95422,11.64,12.38,0.7400000000000002,807.0,1197.0,390.0,20072.0,25934.0,5862.0,502.0,825.0,323.0,0.006,0.012,0.006,13477.0,15453.0,1976.0,0.826,0.721,-0.10499999999999998,
90026,11.63,13.09,1.459999999999999,1536.0,2484.0,948.0,28651.0,46435.0,17784.0,582.0,1094.0,512.0,0.203,0.18600000000000003,-0.016999999999999987,73671.0,67986.0,-5685.0,0.36200000000000004,0.654,0.292,
95948,11.63,12.13,0.5,788.0,1343.0,555.0,30354.0,44423.0,14069.0,438.0,807.0,369.0,0.008,0.003,-0.005,9747.0,10349.0,602.0,0.6990000000000001,0.759,0.05999999999999994,
93240,11.63,12.9,1.2699999999999996,787.0,1119.0,332.0,22194.0,26054.0,3860.0,515.0,827.0,312.0,0.016,0.006999999999999999,-0.009000000000000001,5550.0,5667.0,117.0,0.912,0.9620000000000001,0.050000000000000044,
92250,11.61,11.56,-0.049999999999998934,987.0,1458.0,471.0,39583.0,43264.0,3681.0,492.0,755.0,263.0,0.006999999999999999,0.009000000000000001,0.0020000000000000018,8058.0,8461.0,403.0,0.591,0.708,0.11699999999999999,
95363,11.6,12.08,0.4800000000000004,1185.0,1729.0,544.0,46006.0,53466.0,7460.0,534.0,1233.0,699.0,0.003,0.002,-0.001,15529.0,26087.0,10558.0,0.5660000000000001,0.728,0.16199999999999992,
91342,11.6,12.12,0.5199999999999996,1416.0,2156.0,740.0,48744.0,60899.0,12155.0,743.0,1313.0,570.0,0.033,0.043,0.009999999999999995,81970.0,91701.0,9731.0,0.49,0.685,0.19500000000000006,
93030,11.6,11.88,0.28000000000000114,1512.0,2176.0,664.0,46175.0,57860.0,11685.0,730.0,1274.0,544.0,0.015,0.013999999999999999,-0.0010000000000000009,79717.0,61215.0,-18502.0,0.431,0.765,0.334,
93657,11.59,12.23,0.6400000000000006,1039.0,1571.0,532.0,36732.0,49785.0,13053.0,542.0,883.0,341.0,0.006999999999999999,0.001,-0.005999999999999999,28975.0,35653.0,6678.0,0.585,0.669,0.08400000000000007,
90670,11.58,12.36,0.7799999999999994,1254.0,1871.0,617.0,46061.0,51935.0,5874.0,743.0,1263.0,520.0,0.02,0.032,0.012,16263.0,15594.0,-669.0,0.517,0.5920000000000001,0.07500000000000007,
92802,11.58,12.05,0.47000000000000064,1437.0,2149.0,712.0,41408.0,51365.0,9957.0,786.0,1283.0,497.0,0.069,0.077,0.007999999999999993,45074.0,43743.0,-1331.0,0.48200000000000004,0.716,0.23399999999999993,
91762,11.57,11.96,0.39000000000000057,1188.0,1728.0,540.0,39972.0,50707.0,10735.0,665.0,1155.0,490.0,0.025,0.021,-0.004,54243.0,56148.0,1905.0,0.496,0.5379999999999999,0.041999999999999926,
95303,11.56,12.38,0.8200000000000003,1256.0,2341.0,1085.0,40192.0,44792.0,4600.0,490.0,777.0,287.0,0.023,0.005,-0.018,798.0,1019.0,221.0,0.639,0.792,0.15300000000000002,
95369,11.56,12.68,1.1199999999999992,807.0,1489.0,682.0,31042.0,48510.0,17468.0,429.0,803.0,374.0,0.02,0.006,-0.014,1153.0,977.0,-176.0,0.7490000000000001,0.7020000000000001,-0.04700000000000004,
94801,11.56,11.9,0.33999999999999986,1124.0,1677.0,553.0,33962.0,38856.0,4894.0,644.0,1006.0,362.0,0.157,0.132,-0.024999999999999994,28437.0,29269.0,832.0,0.304,0.47700000000000004,0.17300000000000004,
95380,11.55,12.19,0.6399999999999988,1015.0,1487.0,472.0,33901.0,39743.0,5842.0,559.0,875.0,316.0,0.01,0.006999999999999999,-0.003000000000000001,40541.0,41069.0,528.0,0.68,0.8420000000000001,0.16200000000000003,
95076,11.55,11.81,0.2599999999999998,1608.0,2277.0,669.0,45354.0,56671.0,11317.0,761.0,1238.0,477.0,0.022000000000000002,0.016,-0.006000000000000002,81136.0,84587.0,3451.0,0.521,0.731,0.20999999999999996,
91606,11.55,12.3,0.75,1391.0,2251.0,860.0,31806.0,42195.0,10389.0,641.0,1125.0,484.0,0.096,0.08199999999999999,-0.014000000000000012,45348.0,45467.0,119.0,0.532,0.5820000000000001,0.050000000000000044,
90650,11.54,12.24,0.7000000000000011,1296.0,1918.0,622.0,46012.0,60523.0,14511.0,767.0,1318.0,551.0,0.03,0.035,0.0050000000000000044,103211.0,106521.0,3310.0,0.44799999999999995,0.536,0.08800000000000008,
91702,11.53,12.27,0.7400000000000002,1274.0,1858.0,584.0,42108.0,54769.0,12661.0,756.0,1215.0,459.0,0.037000000000000005,0.05,0.012999999999999998,57765.0,60475.0,2710.0,0.517,0.42100000000000004,-0.09599999999999997,
92706,11.52,12.03,0.5099999999999998,1553.0,2284.0,731.0,45435.0,58500.0,13065.0,757.0,1190.0,433.0,0.071,0.07,-0.000999999999999987,37871.0,36585.0,-1286.0,0.489,0.401,-0.08799999999999997,
90042,11.52,12.52,1.0,1285.0,2148.0,863.0,36064.0,51427.0,15363.0,626.0,1169.0,543.0,0.105,0.099,-0.0059999999999999915,64660.0,61034.0,-3626.0,0.408,0.52,0.11200000000000004,
91405,11.51,12.23,0.7200000000000006,1424.0,2299.0,875.0,29657.0,38162.0,8505.0,625.0,1073.0,448.0,0.114,0.129,0.015,51344.0,53406.0,2062.0,0.489,0.429,-0.06,
95815,11.51,11.96,0.45000000000000107,858.0,1260.0,402.0,25970.0,29721.0,3751.0,540.0,903.0,363.0,0.073,0.035,-0.03799999999999999,25350.0,25772.0,422.0,0.536,0.519,-0.017000000000000015,
92571,11.5,11.59,0.08999999999999986,1041.0,1548.0,507.0,40097.0,51116.0,11019.0,726.0,1407.0,681.0,0.012,0.013000000000000001,0.0010000000000000009,26355.0,54825.0,28470.0,0.426,0.385,-0.04099999999999998,
92509,11.49,11.72,0.23000000000000043,1170.0,1653.0,483.0,45995.0,57286.0,11291.0,650.0,1154.0,504.0,0.015,0.011000000000000001,-0.003999999999999998,63997.0,78221.0,14224.0,0.569,0.531,-0.03799999999999992,
92203,11.49,13.77,2.2799999999999994,1020.0,2066.0,1046.0,37250.0,68027.0,30777.0,608.0,1249.0,641.0,0.009000000000000001,0.008,-0.0010000000000000009,2730.0,27466.0,24736.0,0.628,0.7070000000000001,0.07900000000000007,
