zip,Average Education Index 2000,Median Income 2000,Inflated Median Income 2000,Median Rent 2000,Inflated Median Rent 2000,Take Public Transp % in 2000,Total Population % in 2000,White Population % in 2000
95501,12.92,26088.0,36504.99,495.0,1174.0142941,0.019,23212.0,0.833
95666,12.92,37175.0,52019.05,705.0,1638.5825249,0.004,5496.0,0.953
95954,12.91,32813.0,45915.29,671.0,1375.5137677,0.006,11160.0,0.943
96002,12.91,34507.0,48285.71,575.0,1302.7500689,0.012,30333.0,0.87
93444,12.91,50231.0,70288.33,753.0,1975.8142828,0.004,15391.0,0.779
93405,12.9,30016.0,42001.45,739.0,1938.0331315,0.027000000000000003,31972.0,0.8009999999999999
91723,12.9,42100.0,58910.61,726.0,1681.9608838,0.053,17552.0,0.636
92780,12.9,47961.0,67111.92,877.0,1980.0121885,0.036000000000000004,55047.0,0.585
95490,12.89,33915.0,47457.32,580.0,1410.4963152,0.002,13463.0,0.866
94571,12.89,45142.0,63167.29,705.0,1758.9224883,0.01,5233.0,0.8590000000000001
90240,12.89,55492.0,77650.06,770.0,1890.4568669,0.03,24891.0,0.583
94579,12.88,57214.0,80059.66,944.0,2047.1786797,0.08199999999999999,19802.0,0.513
94559,12.88,43846.0,61353.79,766.0,1709.9469218,0.019,26891.0,0.789
95842,12.86,40244.0,56313.51,692.0,1375.5137677,0.027000000000000003,31369.0,0.7020000000000001
92020,12.85,37230.0,52096.01,671.0,1540.6313919,0.045,55266.0,0.738
95470,12.85,44112.0,61726.01,685.0,1549.0272032999999,0.001,5975.0,0.845
91203,12.84,32350.0,45267.42,776.0,1782.7106206,0.042,14479.0,0.58
91042,12.84,42882.0,60004.86,663.0,1604.9992793,0.053,26738.0,0.7170000000000001
93505,12.84,45868.0,64183.18,529.0,1197.8024264,0.006999999999999999,8311.0,0.6809999999999999
95366,12.84,55821.0,78110.43,632.0,1479.0621083,0.005,12627.0,0.835
92083,12.84,45901.0,64229.36,825.0,1677.7629781,0.03,62030.0,0.647
91754,12.83,40267.0,56345.69,723.0,1715.5441294,0.045,33263.0,0.228
90715,12.83,48927.0,68463.64,886.0,2058.3730949,0.01,20884.0,0.39899999999999997
90802,12.83,25860.0,36185.95,555.0,1466.4683912,0.129,38419.0,0.469
91786,12.82,37431.0,52377.27,697.0,1630.1867135,0.027999999999999997,48807.0,0.629
95451,12.82,35298.0,49392.56,631.0,1523.8397691,0.003,9885.0,0.857
91321,12.82,49979.0,69935.71,856.0,1872.2659422,0.047,30727.0,0.7240000000000001
95133,12.82,68214.0,95451.98,1000.0,1926.8387163,0.032,26018.0,0.252
95204,12.82,36391.0,50922.0,580.0,1287.357748,0.018000000000000002,30465.0,0.645
94103,12.81,31131.0,43561.67,627.0,1323.7395974,0.39899999999999997,23016.0,0.449
95993,12.81,47099.0,65905.72,587.0,1362.9200506,0.008,27784.0,0.6659999999999999
92346,12.8,45560.0,63752.19,612.0,1376.9130696,0.02,48227.0,0.605
95379,12.8,38405.0,53740.19,588.0,1284.5591442,0.004,3970.0,0.8859999999999999
90620,12.79,57861.0,80965.01,921.0,2215.0949077,0.022000000000000002,44432.0,0.591
94014,12.79,60711.0,84953.02,936.0,2055.5744911,0.195,47451.0,0.247
94545,12.78,56973.0,79722.43,1036.0,2002.4010189,0.055,27295.0,0.369
91977,12.78,45917.0,64251.75,734.0,1718.3427331999999,0.03,56098.0,0.5660000000000001
92627,12.78,46138.0,64560.99,894.0,2021.9912454999999,0.066,62066.0,0.6809999999999999
91730,12.77,50047.0,70030.86,842.0,1968.8177733,0.025,51969.0,0.586
90020,12.77,24208.0,33874.3,624.0,1565.8188261,0.21,42383.0,0.256
92084,12.77,44322.0,62019.86,733.0,1680.5615819,0.032,44677.0,0.687
92399,12.77,39286.0,54972.97,610.0,1530.8362786,0.006999999999999999,41566.0,0.8540000000000001
92882,12.76,55957.0,78300.74,768.0,1742.1308655,0.009000000000000001,60281.0,0.628
94804,12.76,41573.0,58173.18,722.0,1649.7769401,0.16,39080.0,0.267
93436,12.76,41952.0,58703.51,658.0,1413.294919,0.012,51736.0,0.6940000000000001
90631,12.75,50666.0,70897.03,786.0,1827.4882814,0.021,67353.0,0.643
95814,12.75,20473.0,28647.91,464.0,1105.448501,0.122,16598.0,0.616
92070,12.75,30449.0,42607.34,390.0,1270.5661252,0.006999999999999999,1141.0,0.664
93561,12.75,47031.0,65810.57,514.0,1227.1877663,0.002,25793.0,0.738
94561,12.75,63777.0,89243.28,900.0,1971.6163771,0.025,27599.0,0.755
91945,12.75,39906.0,55840.54,711.0,1613.3950907,0.062,24953.0,0.595
95540,12.73,31373.0,43900.3,524.0,1141.8303504,0.004,12232.0,0.885
95694,12.72,49038.0,68618.97,664.0,1395.1039943,0.002,8397.0,0.7120000000000001
92054,12.71,36277.0,50762.48,736.0,1722.5406389,0.033,98226.0,0.629
93238,12.71,27955.0,39117.48,546.0,1204.7989359,0.013000000000000001,1871.0,0.9079999999999999
96064,12.7,30016.0,42001.45,481.0,1109.6464067,0.005,4582.0,0.9059999999999999
91201,12.7,38179.0,53423.95,758.0,1855.4743194,0.040999999999999995,23978.0,0.6559999999999999
95482,12.69,36322.0,50825.44,600.0,1346.1284278,0.006,30987.0,0.775
96025,12.69,23583.0,32999.74,476.0,1164.2191808,0.036000000000000004,2593.0,0.9009999999999999
94578,12.68,44723.0,62580.98,838.0,1638.5825249,0.096,36565.0,0.441
93612,12.68,30646.0,42883.01,555.0,1227.1877663,0.009000000000000001,33838.0,0.705
94580,12.68,54594.0,76393.49,933.0,2020.5919436,0.069,26237.0,0.591
95207,12.68,33194.0,46448.43,606.0,1218.7919549,0.019,49958.0,0.523
91384,12.67,73933.0,103454.59,864.0,1771.5162054,0.015,22173.0,0.688
93292,12.67,42622.0,59641.05,581.0,1396.5032962,0.009000000000000001,30393.0,0.723
94589,12.67,53881.0,75395.79,852.0,1872.2659422,0.042,42198.0,0.327
95350,12.66,37671.0,52713.1,612.0,1337.7326164,0.013999999999999999,52862.0,0.7440000000000001
92879,12.66,53451.0,74794.09,877.0,1970.2170752,0.013000000000000001,44874.0,0.556
90043,12.66,34069.0,47672.82,604.0,1438.4823532,0.095,44761.0,0.084
92069,12.65,45647.0,63873.93,792.0,1711.3462236999999,0.02,52658.0,0.677
96130,12.65,38386.0,53713.6,584.0,1285.9584461,0.004,19433.0,0.792
91401,12.65,35403.0,49539.49,669.0,1646.9783363,0.077,40372.0,0.6
93722,12.65,43256.0,60528.2,605.0,1505.6488444,0.012,60879.0,0.57
92377,12.64,57922.0,81050.36,1045.0,2408.1985699,0.023,18499.0,0.451
92277,12.64,29781.0,41672.61,471.0,1288.7570499,0.008,17169.0,0.728
93245,12.63,38652.0,54085.82,547.0,1357.322843,0.024,30402.0,0.606
92544,12.63,37086.0,51894.51,570.0,1350.3263335,0.009000000000000001,39254.0,0.835
95376,12.62,61800.0,86476.86,795.0,1778.5127149,0.019,69786.0,0.655
90704,12.61,39840.0,55748.19,802.0,1873.6652440999999,0.037000000000000005,3696.0,0.708
92308,12.61,36646.0,51278.82,585.0,1385.308881,0.011000000000000001,28805.0,0.758
95046,12.61,69063.0,96639.99,748.0,2257.0739647,0.048,5660.0,0.6779999999999999
93313,12.61,50114.0,70124.62,809.0,1929.6373201,0.006999999999999999,25115.0,0.64
94060,12.61,59006.0,82567.21,921.0,1334.9340126,0.034,2042.0,0.779
92027,12.6,46077.0,64475.63,758.0,1666.5685629,0.023,48674.0,0.701
96022,12.6,38049.0,53242.04,583.0,1488.8572216,0.001,12347.0,0.902
95620,12.6,54448.0,76189.19,711.0,1614.7943926,0.006,18510.0,0.7
92284,12.6,29924.0,41872.71,507.0,1344.7291259,0.006999999999999999,20477.0,0.879
96143,12.6,38366.0,53685.62,688.0,1378.3123715,0.09699999999999999,4802.0,0.74
91306,12.6,49064.0,68655.35,702.0,1611.9957888,0.046,43846.0,0.528
92507,12.6,30374.0,42502.4,633.0,1546.2285995,0.025,48645.0,0.439
94108,12.59,31542.0,44136.78,657.0,1465.0690893,0.297,13716.0,0.368
93513,12.58,34688.0,48538.98,559.0,1326.5382012,0.003,1816.0,0.708
92021,12.57,40103.0,56116.2,694.0,1588.2076565,0.022000000000000002,61868.0,0.799
90501,12.56,42117.0,58934.4,694.0,1697.3532046999999,0.021,40697.0,0.48200000000000004
90249,12.56,44451.0,62200.37,640.0,1446.8781646,0.047,26433.0,0.28
90028,12.56,21893.0,30634.92,600.0,1591.0062603,0.191,30562.0,0.555
93041,12.56,41714.0,58370.48,811.0,2087.7584348,0.01,25617.0,0.5820000000000001
94612,12.55,20034.0,28033.61,529.0,1266.3682195,0.271,11700.0,0.235
90502,12.55,48601.0,68007.47,878.0,1904.4498859,0.025,17038.0,0.41100000000000003
92806,12.55,50555.0,70741.71,867.0,2103.1507557,0.033,34387.0,0.589
95828,12.54,45137.0,63160.29,722.0,1550.4265052,0.02,54862.0,0.41
96052,12.53,31935.0,44686.71,560.0,1221.5905587,0.003,1837.0,0.903
94590,12.52,35699.0,49953.68,665.0,1453.8746741,0.059000000000000004,37214.0,0.42700000000000005
93534,12.52,31217.0,43682.01,610.0,1299.9514651,0.031,35104.0,0.645
92595,12.52,50129.0,70145.6,743.0,2112.945869,0.002,19359.0,0.8170000000000001
95695,12.51,43237.0,60501.62,632.0,1252.3752005,0.011000000000000001,38537.0,0.7020000000000001
91803,12.51,41303.0,57795.37,704.0,1655.3741477,0.04,30629.0,0.316
96080,12.5,32095.0,44910.59,496.0,1102.6498972,0.006,26426.0,0.8859999999999999
95425,12.5,45681.0,63921.51,735.0,1581.211147,0.006,9196.0,0.795
95361,12.5,45102.0,63111.31,583.0,1434.2844475,0.006,25369.0,0.858
95020,12.49,64611.0,90410.3,939.0,1897.4533764,0.033,49948.0,0.603
91010,12.48,50634.0,70852.25,816.0,1858.2729232,0.033,27400.0,0.495
93454,12.48,39007.0,54582.57,706.0,1620.3916002,0.004,30522.0,0.747
92392,12.48,38199.0,53451.93,613.0,1714.1448275,0.01,63228.0,0.6509999999999999
95619,12.48,39575.0,55377.37,683.0,2100.3521519,0.005,4414.0,0.8909999999999999
94112,12.47,57629.0,80640.37,1016.0,2033.1856607,0.31,73104.0,0.289
95023,12.47,58559.0,81941.72,765.0,1788.3078282,0.013999999999999999,47505.0,0.6409999999999999
95368,12.47,58075.0,81264.46,696.0,1945.029641,0.005,12464.0,0.685
90710,12.46,42299.0,59189.07,642.0,1480.4614102,0.049,24640.0,0.46399999999999997
95817,12.46,26331.0,36845.02,540.0,1266.3682195,0.077,14963.0,0.444
95822,12.43,35485.0,49654.23,606.0,1417.4928247,0.043,44678.0,0.39
95348,12.43,33473.0,46838.83,565.0,1222.9898606,0.004,23093.0,0.569
95428,12.43,28092.0,39309.19,462.0,1308.3472765,0.004,2285.0,0.486
92311,12.43,37591.0,52601.16,514.0,1067.6673497,0.022000000000000002,31273.0,0.616
90248,12.43,43125.0,60344.89,682.0,1586.8083546,0.026000000000000002,9944.0,0.299
92504,12.42,40583.0,56787.87,713.0,1606.3985812,0.022000000000000002,46533.0,0.637
94541,12.42,48523.0,67898.33,865.0,1728.1378465,0.07200000000000001,60254.0,0.504
91932,12.41,36025.0,50409.85,689.0,1670.7664686,0.065,26655.0,0.623
92545,12.41,31065.0,43469.31,632.0,1618.9922983,0.008,25687.0,0.86
93306,12.4,38711.0,54168.38,569.0,1316.7430879,0.013000000000000001,53466.0,0.645
91601,12.4,31671.0,44317.29,666.0,1757.5231864,0.077,36616.0,0.525
92407,12.39,40018.0,55997.26,675.0,1561.6209204,0.024,49349.0,0.532
93631,12.39,40064.0,56061.63,533.0,1102.6498972,0.004,14077.0,0.698
95121,12.39,75326.0,105403.81,1348.0,2639.0833834,0.027999999999999997,37126.0,0.265
92114,12.38,46189.0,64632.36,717.0,1684.7594876,0.049,66837.0,0.212
95336,12.38,48544.0,67927.71,715.0,1679.16228,0.013000000000000001,36728.0,0.752
90621,12.38,41716.0,58373.28,804.0,1856.8736213,0.043,33525.0,0.445
91790,12.37,50825.0,71119.52,791.0,1901.6512821,0.035,44085.0,0.48200000000000004
95626,12.37,46681.0,65320.81,820.0,1917.043603,0.003,6178.0,0.8079999999999999
92683,12.37,49686.0,69525.71,840.0,1896.0540745,0.02,88225.0,0.45799999999999996
92220,12.37,32825.0,45932.08,563.0,1364.3193525,0.013999999999999999,25848.0,0.63
96039,12.36,23095.0,32316.88,414.0,916.5427445,0.005,1277.0,0.657
92860,12.36,63750.0,89205.5,863.0,2560.722477,0.006999999999999999,22425.0,0.8240000000000001
90241,12.35,43557.0,60949.39,727.0,1674.9643743,0.033,40138.0,0.56
91204,12.35,32339.0,45252.02,677.0,1631.5860154,0.10300000000000001,16997.0,0.44299999999999995
91722,12.35,50126.0,70141.41,853.0,1926.8387163,0.037000000000000005,33803.0,0.562
92868,12.34,45267.0,63342.2,855.0,2198.3032849,0.016,23152.0,0.613
91205,12.34,27701.0,38762.06,690.0,1700.1518085,0.092,41381.0,0.5770000000000001
91755,12.34,41295.0,57784.17,723.0,1795.3043377,0.043,26925.0,0.195
92394,12.34,37301.0,52195.36,550.0,1660.9713553,0.005,12073.0,0.57
92586,12.34,29152.0,40792.45,665.0,1487.4579197,0.006999999999999999,18142.0,0.8959999999999999
90604,12.33,49836.0,69735.61,742.0,1725.3392426999999,0.018000000000000002,37869.0,0.632
94565,12.33,48523.0,67898.33,842.0,1807.8980548,0.084,78813.0,0.445
93535,12.32,39747.0,55618.05,688.0,1593.8048641,0.021,57791.0,0.608
96055,12.32,30690.0,42944.58,471.0,1126.4380295,0.006,3740.0,0.889
93221,12.32,36989.0,51758.78,531.0,1175.413596,0.006,13321.0,0.733
92252,12.32,25700.0,35962.06,474.0,1174.0142941,0.013999999999999999,8137.0,0.882
93451,12.31,39301.0,54993.96,532.0,1591.0062603,0.001,2664.0,0.746
93560,12.31,42029.0,58811.26,540.0,1417.4928247,0.013999999999999999,14926.0,0.722
96007,12.31,29564.0,41368.96,517.0,1115.2436143,0.006999999999999999,21400.0,0.8859999999999999
93308,12.3,33035.0,46225.94,501.0,1236.9828796,0.013000000000000001,44914.0,0.871
90731,12.3,35910.0,50248.93,685.0,1574.2146375,0.04,58622.0,0.5870000000000001
95632,12.3,46319.0,64814.26,614.0,1532.2355805,0.004,24183.0,0.731
92832,12.3,44037.0,61621.06,808.0,1831.6861870999999,0.063,24501.0,0.578
95691,12.29,35811.0,50110.4,551.0,1451.0760703,0.02,19040.0,0.6940000000000001
93726,12.28,28992.0,40568.56,492.0,1139.0317466,0.035,39135.0,0.534
90804,12.28,29872.0,41799.95,655.0,1563.0202223,0.075,43466.0,0.386
91335,12.27,40792.0,57080.32,700.0,1694.5546009,0.06,68002.0,0.5760000000000001
92551,12.27,49418.0,69150.7,907.0,1907.2484897,0.021,22963.0,0.401
91103,12.27,34824.0,48729.29,644.0,1736.5336579,0.077,27887.0,0.345
94520,12.27,41002.0,57374.18,800.0,1666.5685629,0.10099999999999999,36174.0,0.5920000000000001
95673,12.26,44145.0,61772.18,666.0,1663.7699591,0.017,14007.0,0.828
92371,12.25,44322.0,62019.86,768.0,1417.4928247,0.002,12449.0,0.8079999999999999
92223,12.24,34254.0,47931.69,496.0,1518.2425615,0.009000000000000001,17716.0,0.7559999999999999
95991,12.24,33182.0,46431.64,490.0,1234.1842758,0.006,34957.0,0.6759999999999999
93230,12.22,37224.0,52087.61,560.0,1283.1598423,0.01,53201.0,0.6459999999999999
92025,12.22,38828.0,54332.09,690.0,1570.0167318,0.038,49273.0,0.633
92804,12.22,41887.0,58612.56,792.0,1828.8875833,0.040999999999999995,81317.0,0.516
94544,12.21,49452.0,69198.28,907.0,1821.8910738,0.07,72984.0,0.41600000000000004
95988,12.21,32586.0,45597.65,437.0,1017.2924813,0.002,8807.0,0.738
95320,12.21,48260.0,67530.31,545.0,1455.273976,0.001,11454.0,0.828
95337,12.19,43813.0,61307.61,726.0,1653.9748458,0.015,19847.0,0.74
95457,12.19,29250.0,40929.58,632.0,1453.8746741,0.003,2633.0,0.865
92505,12.19,41756.0,58429.25,707.0,1701.5511104,0.023,38442.0,0.57
95966,12.18,31814.0,44517.39,500.0,1266.3682195,0.003,28368.0,0.81
91406,12.18,37178.0,52023.25,679.0,1581.211147,0.067,50041.0,0.551
95823,12.18,36001.0,50376.27,584.0,1298.5521632,0.031,72194.0,0.316
91345,12.17,52603.0,73607.48,882.0,1848.4778099,0.04,17102.0,0.522
90302,12.17,32698.0,45754.37,698.0,1528.0376747999999,0.075,30770.0,0.18100000000000002
96041,12.16,23349.0,32672.3,457.0,941.7301787,0.006,2505.0,0.853
92234,12.16,38964.0,54522.4,699.0,1602.2006755,0.027999999999999997,43129.0,0.6559999999999999
93301,12.16,25587.0,35803.94,470.0,1025.6882927,0.044000000000000004,12960.0,0.623
93552,12.15,50179.0,70215.57,850.0,2073.7654158,0.035,25359.0,0.508
92840,12.15,47153.0,65981.28,800.0,1861.071527,0.040999999999999995,50636.0,0.512
92503,12.15,44829.0,62729.3,672.0,1630.1867135,0.023,71670.0,0.604
95127,12.14,63096.0,88290.35,1167.0,2188.5081716,0.033,60609.0,0.428
93727,12.14,34092.0,47705.0,516.0,1154.4240675,0.016,54681.0,0.484
93901,12.14,42177.0,59018.36,706.0,1507.0481463,0.031,35723.0,0.5589999999999999
90019,12.14,31501.0,44079.41,642.0,1588.2076565,0.161,67510.0,0.22899999999999998
92336,12.13,55340.0,77437.37,727.0,2356.4243996,0.022000000000000002,54585.0,0.43799999999999994
95113,12.13,12083.0,16907.76,421.0,2331.2369654,0.05,543.0,0.42700000000000005
95112,12.13,41014.0,57390.97,853.0,1688.9573933,0.113,52331.0,0.43200000000000005
95932,12.11,33893.0,47426.54,496.0,1101.2505953,0.008,7486.0,0.693
95655,12.11,8292.0,11603.01,280.0,2026.1891512,0.09699999999999999,914.0,0.44
93705,12.1,30661.0,42904.0,529.0,1214.5940492,0.025,35443.0,0.519
91411,12.1,34266.0,47948.48,667.0,1621.7909021,0.102,23641.0,0.5539999999999999
95776,12.1,46999.0,65765.79,695.0,1556.0237127999999,0.012,15017.0,0.6
92404,12.1,31162.0,43605.05,550.0,1309.7465784,0.038,53634.0,0.5379999999999999
90745,12.1,50610.0,70818.67,741.0,1893.2554707,0.027000000000000003,55473.0,0.297
95301,12.08,37831.0,52936.99,524.0,1252.3752005,0.009000000000000001,27794.0,0.5920000000000001
91776,12.08,38085.0,53292.41,746.0,1750.5266769,0.05,38032.0,0.289
92841,12.08,46892.0,65616.06,818.0,1873.6652440999999,0.026000000000000002,31427.0,0.48200000000000004
90602,12.08,40695.0,56944.59,678.0,1494.4544292,0.046,26253.0,0.523
94806,12.07,43649.0,61078.13,791.0,1656.7734496,0.102,55719.0,0.335
95340,12.07,32573.0,45579.46,477.0,1125.0387276,0.009000000000000001,59285.0,0.54
90706,12.07,39362.0,55079.32,704.0,1646.9783363,0.034,72878.0,0.461
95441,12.07,53036.0,74213.38,789.0,1493.0551273,0.008,2332.0,0.665
92585,12.07,36118.0,50539.99,612.0,1912.8456973,0.004,8674.0,0.7240000000000001
91502,12.06,29185.0,40838.63,676.0,1756.1238845,0.042,11500.0,0.597
95330,12.06,54140.0,75758.2,699.0,2062.5710006,0.01,10819.0,0.516
95531,12.06,29718.0,41584.45,516.0,1196.4031244999999,0.015,23785.0,0.802
91911,12.05,38010.0,53187.47,706.0,1693.155299,0.055,71124.0,0.526
92501,12.05,31875.0,44602.75,562.0,1368.5172582,0.017,18982.0,0.569
92345,12.05,41423.0,57963.28,631.0,1404.8991076,0.006999999999999999,68501.0,0.752
91710,12.05,55185.0,77220.48,766.0,1844.2799042,0.013999999999999999,75314.0,0.569
93254,12.04,36500.0,51074.52,503.0,1175.413596,0.017,793.0,0.7959999999999999
93906,12.03,49124.0,68739.31,796.0,1721.141337,0.016,53938.0,0.47200000000000003
90701,12.02,44500.0,62268.93,795.0,1933.8352258,0.028999999999999998,16380.0,0.442
93728,12.0,25670.0,35920.08,515.0,1105.448501,0.027000000000000003,16339.0,0.503
90242,11.99,42956.0,60108.41,725.0,1725.3392426999999,0.036000000000000004,42444.0,0.48100000000000004
92324,11.99,35984.0,50352.48,619.0,1383.9095791,0.019,52198.0,0.441
90250,11.98,33656.0,47094.9,640.0,1483.260014,0.063,93314.0,0.322
95965,11.98,24523.0,34315.08,474.0,1080.2610668,0.012,17778.0,0.784
90047,11.97,35142.0,49174.27,642.0,1500.0516368,0.085,47105.0,0.084
94606,11.97,32273.0,45159.67,665.0,1393.7046923999999,0.183,41872.0,0.187
92337,11.96,52883.0,73999.28,785.0,1999.6024151,0.022000000000000002,29845.0,0.414
93591,11.95,38482.0,53847.94,737.0,1564.4195242,0.008,6775.0,0.611
93955,11.95,41386.0,57911.51,810.0,2055.5744911,0.055,38232.0,0.46299999999999997
91343,11.95,41786.0,58471.23,634.0,1630.1867135,0.078,57001.0,0.513
95327,11.95,33503.0,46880.81,514.0,1227.1877663,0.005,9549.0,0.7440000000000001
95660,11.95,32826.0,45933.48,638.0,1428.6872399,0.036000000000000004,32190.0,0.66
93243,11.94,39091.0,54700.11,679.0,1088.6568782,0.004,1229.0,0.765
90247,11.93,35101.0,49116.9,700.0,1544.8292976,0.052000000000000005,47741.0,0.24100000000000002
92243,11.91,35024.0,49009.15,527.0,1046.6778212,0.017,43705.0,0.48100000000000004
95407,11.91,43533.0,60915.81,817.0,1771.5162054,0.028999999999999998,30868.0,0.602
95963,11.91,31575.0,44182.96,481.0,993.504349,0.004,13700.0,0.7559999999999999
92240,11.9,27335.0,38249.92,511.0,1298.5521632,0.027999999999999997,22779.0,0.696
96019,11.89,25876.0,36208.34,565.0,1360.1214468,0.015,6271.0,0.868
92530,11.88,39344.0,55054.13,621.0,1581.211147,0.012,38514.0,0.691
92154,11.88,42970.0,60128.0,740.0,1862.4708289,0.059000000000000004,68764.0,0.436
93268,11.88,31938.0,44690.9,477.0,1245.378691,0.011000000000000001,14926.0,0.831
95901,11.88,29395.0,41132.48,479.0,1206.1982378,0.008,38072.0,0.67
92844,11.87,42218.0,59075.73,848.0,1938.0331315,0.026000000000000002,23465.0,0.311
93445,11.86,38408.0,53744.39,671.0,1519.6418634,0.018000000000000002,7422.0,0.687
90605,11.86,50630.0,70846.66,776.0,1789.7071301,0.016,38180.0,0.528
93637,11.86,37043.0,51834.34,601.0,1364.3193525,0.008,28431.0,0.585
94134,11.86,54342.0,76040.86,791.0,1672.1657705,0.26,40134.0,0.18899999999999997
95354,11.85,33511.0,46892.01,601.0,1241.1807853,0.013000000000000001,27115.0,0.691
95240,11.84,35749.0,50023.64,574.0,1284.5591442,0.006,45747.0,0.6990000000000001
90004,11.83,27591.0,38608.14,600.0,1497.253033,0.21600000000000003,67850.0,0.33799999999999997
90065,11.81,38271.0,53552.68,629.0,1561.6209204,0.092,47524.0,0.419
92655,11.81,42218.0,59075.73,760.0,1858.2729232,0.046,8657.0,0.456
95326,11.81,43867.0,61383.18,545.0,1418.8921266,0.003,6808.0,0.753
92801,11.81,39789.0,55676.82,823.0,1855.4743194,0.053,60541.0,0.485
90260,11.79,41404.0,57936.7,791.0,1889.057565,0.062,33299.0,0.439
90013,11.79,8855.0,12390.82,286.0,959.9211034,0.281,9727.0,0.27899999999999997
93635,11.78,42460.0,59414.36,552.0,1491.6558254,0.002,29120.0,0.5870000000000001
92583,11.77,29051.0,40651.12,503.0,1211.7954454,0.006999999999999999,21334.0,0.6759999999999999
93543,11.77,43864.0,61378.98,743.0,2031.7863588,0.02,11184.0,0.64
93015,11.77,45732.0,63992.87,754.0,1570.0167318,0.006999999999999999,15999.0,0.546
95367,11.76,44621.0,62438.25,684.0,1497.253033,0.004,16514.0,0.679
94607,11.76,21124.0,29558.85,499.0,1322.3402955,0.267,21048.0,0.113
91767,11.76,40057.0,56051.84,644.0,1564.4195242,0.055999999999999994,46614.0,0.415
95838,11.75,31290.0,43784.16,632.0,1365.7186543999999,0.035,34879.0,0.418
91761,11.75,49430.0,69167.49,761.0,1834.4847909,0.025,56271.0,0.48100000000000004
96021,11.73,28634.0,40067.61,440.0,1182.4101055,0.011000000000000001,13828.0,0.77
93550,11.73,37484.0,52451.43,589.0,1388.1074848,0.032,67213.0,0.511
92543,11.73,23397.0,32739.47,534.0,1182.4101055,0.011000000000000001,29674.0,0.763
92405,11.72,30217.0,42282.71,542.0,1295.7535594,0.027999999999999997,24637.0,0.485
92553,11.71,38554.0,53948.69,684.0,1623.190204,0.024,61203.0,0.419
95464,11.7,25000.0,34982.55,544.0,969.7162167,0.012,2219.0,0.8340000000000001
95820,11.7,31670.0,44315.89,608.0,1435.6837494,0.05,37021.0,0.47700000000000004
93654,11.68,35367.0,49489.11,522.0,1222.9898606,0.002,25906.0,0.5479999999999999
93291,11.68,34034.0,47623.84,551.0,1241.1807853,0.013999999999999999,36711.0,0.545
90806,11.68,31488.0,44061.22,593.0,1451.0760703,0.077,49641.0,0.272
90680,11.67,41578.0,58180.17,819.0,1796.7036396,0.055999999999999994,29679.0,0.5
95111,11.67,58807.0,82288.75,1042.0,1793.9050358,0.06,57735.0,0.315
94124,11.67,37146.0,51978.47,554.0,1280.3612385,0.249,33170.0,0.096
90640,11.67,38773.0,54255.13,697.0,1598.0027698,0.062,62416.0,0.46799999999999997
95210,11.66,36566.0,51166.87,627.0,1420.2914285,0.013999999999999999,40594.0,0.32299999999999995
90016,11.66,29079.0,40690.3,628.0,1519.6418634,0.12,46968.0,0.184
92301,11.66,31403.0,43942.28,476.0,1466.4683912,0.006,18973.0,0.513
95203,11.65,28453.0,39814.34,520.0,1231.3856719999999,0.024,16344.0,0.46
95422,11.64,20072.0,28086.79,502.0,1154.4240675,0.006,13477.0,0.826
90026,11.63,28651.0,40091.4,582.0,1530.8362786,0.203,73671.0,0.36200000000000004
95948,11.63,30354.0,42474.41,438.0,1129.2366333,0.008,9747.0,0.6990000000000001
93240,11.63,22194.0,31056.11,515.0,1157.2226713,0.016,5550.0,0.912
92250,11.61,39583.0,55388.57,492.0,1056.4729345,0.006999999999999999,8058.0,0.591
95363,11.6,46006.0,64376.28,534.0,1725.3392426999999,0.003,15529.0,0.5660000000000001
91342,11.6,48744.0,68207.57,743.0,1837.2833947,0.033,81970.0,0.49
93030,11.6,46175.0,64612.77,730.0,1782.7106206,0.015,79717.0,0.431
93657,11.59,36732.0,51399.16,542.0,1235.5835777,0.006999999999999999,28975.0,0.585
90670,11.58,46061.0,64453.24,743.0,1767.3182997,0.02,16263.0,0.517
92802,11.58,41408.0,57942.29,786.0,1795.3043377,0.069,45074.0,0.48200000000000004
91762,11.57,39972.0,55932.9,665.0,1616.1936945,0.025,54243.0,0.496
95303,11.56,40192.0,56240.74,490.0,1087.2575763,0.023,798.0,0.639
95369,11.56,31042.0,43437.13,429.0,1123.6394257,0.02,1153.0,0.7490000000000001
94801,11.56,33962.0,47523.09,644.0,1407.6977114,0.157,28437.0,0.304
95380,11.55,33901.0,47437.73,559.0,1224.3891624999999,0.01,40541.0,0.68
95076,11.55,45354.0,63463.94,761.0,1732.3357522,0.022000000000000002,81136.0,0.521
91606,11.55,31806.0,44506.2,641.0,1574.2146375,0.096,45348.0,0.532
90650,11.54,46012.0,64384.68,767.0,1844.2799042,0.03,103211.0,0.44799999999999995
91702,11.53,42108.0,58921.8,756.0,1700.1518085,0.037000000000000005,57765.0,0.517
92706,11.52,45435.0,63577.28,757.0,1665.169261,0.071,37871.0,0.489
90042,11.52,36064.0,50464.42,626.0,1635.7839211,0.105,64660.0,0.408
91405,11.51,29657.0,41499.1,625.0,1501.4509387,0.114,51344.0,0.489
95815,11.51,25970.0,36339.87,540.0,1263.5696157,0.073,25350.0,0.536
92571,11.5,40097.0,56107.81,726.0,1968.8177733,0.012,26355.0,0.426
